,0,1
32560,105857989,105857982
32561,106393280,106393052
32562,37291743,106350685
32563,106413758,107624551
32564,21494739,125586867
32565,105588440,105588420
32566,105863950,105863955
32567,105786983,106314179
32568,105420214,105587520
32569,105995251,106390578
32570,106305476,107095395
32571,106302011,63691475
32572,105426254,105588440
32573,23592023,106763379
32574,106414086,106413922
32575,106414667,106414666
32576,105428065,106748672
32577,106713535,108061129
32578,106390808,106390804
32579,106761612,106761396
32580,41927883,106756614
32581,106317727,106722371
32582,105805015,105975729
32583,105782782,105975729
32584,105420240,105587543
32585,105590238,105859033
32586,106309227,106722397
32587,105435837,106320422
32588,106304530,106304526
32589,33353684,106415655
32590,105420832,105588442
32591,105590062,261381528
32592,106317574,106722397
32593,105876162,78837451
32594,105826998,105856967
32595,105461823,106735346
32596,106380424,106380422
32597,106372021,106798419
32598,105794582,106320422
32599,16811974,106012025
32600,105781322,40505604
32601,105847359,105847255
32602,105420019,105587567
32603,17500202,105859012
32604,105427137,105592254
32605,105590005,105590000
32606,106816819,106816817
32607,105857507,105979312
32608,60954387,106320422
32609,105590287,105809533
32610,105605755,106320422
32611,106414113,106854410
32612,105980044,106391956
32613,105836929,105979074
32614,105979462,106413601
32615,106381047,106381045
32616,105975757,106393334
32617,105594296,106712364
32618,105460670,106323743
32619,37655657,107096488
32620,105811798,106756614
32621,105795590,106323309
32622,105858069,105978945
32623,105857976,106302011
32624,105788965,106305484
32625,105848600,105976288
32626,106415661,106855739
32627,105590208,105853204
32628,105429233,105590824
32629,38342253,106847281
32630,105593094,105858007
32631,106390786,106390783
32632,105812373,106320422
32633,106306778,106306769
32634,106713531,106713427
32635,105776226,105776222
32636,105425074,78837451
32637,105847456,106320422
32638,106305476,106305473
32639,106770264,106770255
32640,106307211,106724860
32641,105858515,105858510
32642,105776186,106294472
32643,105595874,105595870
32644,106815186,106815179
32645,105429256,105595645
32646,106713598,106713640
32647,106294472,106709992
32648,106295448,106710020
32649,106400561,106832865
32650,105592250,105857383
32651,106312186,106718650
32652,105848184,105979312
32653,106713561,106713598
32654,105872529,105975729
32655,105847366,105847360
32656,106321173,106321169
32657,105426009,105591343
32658,106821929,106821568
32659,105883533,106001186
32660,106417543,106832879
32661,106779685,106779683
32662,105420320,105587520
32663,105858057,105858047
32664,106330472,106708277
32665,50495320,106320422
32666,105848960,105848951
32667,106002141,106302011
32668,105420251,105587520
32669,105595354,105858968
32670,41927883,261461741
32671,106020764,106320422
32672,106310669,106722384
32673,106312649,106722397
32674,105596799,106302011
32675,106345268,106344760
32676,105788056,106311926
32677,105859019,105859017
32678,28468985,106302011
32679,105786795,105786789
32680,105975051,37263284
32681,105778673,105858988
32682,31086091,106756614
32683,105809533,105858077
32684,105830299,50495320
32685,105979515,106389311
32686,105859521,105859662
32687,105592567,105594823
32688,23477159,106364654
32689,106314062,106722979
32690,105848609,105848607
32691,105786801,105786789
32692,105587493,216053734
32693,105980184,247943534
32694,105787603,106313491
32695,105425074,30836183
32696,106403375,106403381
32697,106302519,106366227
32698,106709992,15106066
32699,105883533,105975729
32700,106304171,107095395
32701,105978049,106393280
32702,106306403,106722979
32703,105826996,105826991
32704,17500202,105846208
32705,105594883,107203747
32706,106731467,55049307
32707,105595645,105595354
32708,1052068,105594264
32709,105995251,106314781
32710,31086091,106364654
32711,106314180,106314062
32712,87102547,106731467
32713,106353923,106364654
32714,105435337,105592223
32715,106310573,106310568
32716,105787054,106307173
32717,106293481,106321169
32718,105847384,105847380
32719,17500202,106714924
32720,105779191,106307477
32721,37263284,106416833
32722,105788576,106306179
32723,105997028,106366227
32724,105594835,105847701
32725,106314179,106314062
32726,106413265,106413261
32727,105809538,106364654
32728,106388899,106388897
32729,105987885,106320422
32730,105590218,80610820
32731,106366590,106366227
32732,105592654,105845811
32733,105592594,105592593
32734,105845808,105975837
32735,105787067,106305484
32736,106304171,106304168
32737,17500202,176542167
32738,105608848,106320422
32739,106009210,106320422
32740,37655657,105975809
32741,105863950,106320422
32742,106315211,106314993
32743,105428263,105597817
32744,106388538,106856770
32745,105858206,105979312
32746,105781322,106300458
32747,105785072,106311926
32748,105774519,105880084
32749,105424599,105859122
32750,105588425,105593684
32751,106761616,106761396
32752,106415653,106816122
32753,23477159,106325771
32754,21494739,106302011
32755,105980689,106388155
32756,106358137,106358134
32757,105770718,106313330
32758,106388488,106388485
32759,105461722,106323319
32760,105975780,106414086
32761,105612362,106734429
32762,17500202,105853154
32763,105846200,105847397
32764,105597612,105848351
32765,106314781,106720346
32766,105608997,105881008
32767,112155595,108061969
32768,37291743,106397435
32769,106360921,106380398
32770,106304168,106722979
32771,106305311,106724417
32772,106815649,106815647
32773,17500202,212417056
32774,106415987,106803465
32775,105857357,105979312
32776,105596135,105857371
32777,105462052,106735346
32778,106416066,106814423
32779,105974994,106300458
32780,105847388,105847385
32781,105595864,105854904
32782,105608848,106019639
32783,105427150,105592702
32784,106393052,106856225
32785,105978908,106416065
32786,105846200,105858970
32787,105425363,105592577
32788,105849821,105976249
32789,37962202,105591776
32790,105594286,105594270
32791,106307481,106724860
32792,106314065,106314062
32793,105590303,105590298
32794,106815678,106815670
32795,105859017,105979446
32796,105859990,106418668
32797,105428065,105594286
32798,106391956,106391950
32799,39292646,23229087
32800,1050841,106393325
32801,105859497,105859504
32802,106314771,106718344
32803,105994274,106366227
32804,105975793,106416051
32805,85805647,28468985
32806,105786885,105975030
32807,105435872,105605755
32808,106315204,106314993
32809,106380387,106380383
32810,105424613,105859039
32811,50510808,106302011
32812,106414252,107624551
32813,106344760,106770264
32814,105788585,106309997
32815,106320643,106321019
32816,105590298,105847379
32817,105593668,12607017
32818,105594906,105849822
32819,106311426,106723890
32820,106326100,106737698
32821,75764180,106436626
32822,99836847,106364654
32823,105848559,105979312
32824,106325771,106737698
32825,56542767,105975729
32826,105994274,107624551
32827,106315214,106722384
32828,106364886,106364654
32829,106312648,106312186
32830,105785088,106317580
32831,107153626,107215283
32832,105587561,105786794
32833,105976245,106417251
32834,106713561,106713558
32835,106313316,106720358
32836,1052068,105588420
32837,106310574,106310568
32838,105428370,105592564
32839,105443450,106020755
32840,106391967,106391960
32841,106417251,106417238
32842,105597655,106302011
32843,106306179,106305949
32844,106321019,106368295
32845,105856930,105856925
32846,106391950,106815684
32847,106021888,106350685
32848,105419942,105587546
32849,32476507,106756614
32850,106309535,106724411
32851,105858545,106302011
32852,105970310,106350685
32853,105975011,106311950
32854,106305473,106718595
32855,105853927,105853910
32856,105853924,105853910
32857,26424364,105593094
32858,105826996,105975729
32859,105869875,105869870
32860,105811798,106320422
32861,21494739,106299311
32862,105592572,105592569
32863,106305313,106305311
32864,7962124,105594849
32865,106416690,106416449
32866,106321173,106330481
32867,1050841,106416066
32868,106417545,106417543
32869,1050841,106401457
32870,106400431,106814423
32871,105587520,105786801
32872,106319726,106722371
32873,106310687,106720807
32874,105976679,106414667
32875,106393301,106393296
32876,106350685,106713427
32877,106446349,107624551
32878,105872541,105975729
32879,105588420,105975729
32880,105435337,107215283
32881,67341782,105597646
32882,106713640,106742192
32883,1050841,106386378
32884,105444916,106043152
32885,105587493,106798419
32886,106376436,106747709
32887,105859665,105859670
32888,112155595,112066522
32889,105594792,105847997
32890,106397441,1054055
32891,1050841,106375667
32892,106397441,106402217
32893,105425143,105594916
32894,105426282,105593091
32895,105845380,105845377
32896,106413598,106815698
32897,105859504,105859508
32898,106306407,106306403
32899,105981223,83269505
32900,106389304,106802601
32901,105596797,105596789
32902,105420247,105587546
32903,106301199,107624551
32904,105590782,106302011
32905,106307084,106723412
32906,105849821,106302011
32907,105590289,105590287
32908,105427190,105588440
32909,105588425,2346844
32910,105592254,105592250
32911,105994274,106756614
32912,106335701,106344760
32913,84195808,261387986
32914,105432643,105594296
32915,105788050,106304533
32916,105776174,106709992
32917,63691475,106302016
32918,105592559,105857363
32919,105425125,105592227
32920,106413261,106856753
32921,105845377,105975819
32922,105858545,105976681
32923,80790788,39801485
32924,12607017,105853914
32925,105596310,105596304
32926,106342427,107624551
32927,106413601,106413598
32928,106318963,106722371
32929,105991979,107210875
32930,106318958,106729589
32931,41927883,112989226
32932,105858110,106757918
32933,106314557,106723407
32934,105594264,105594243
32935,106416449,106815723
32936,105858181,105858174
32937,105812373,106756614
32938,105984953,107215353
32939,105872536,105975729
32940,105847861,105847859
32941,105857365,105978919
32942,105859023,105976245
32943,106317037,106721585
32944,105423532,189431228
32945,105433236,28468985
32946,105859122,105859114
32947,105846200,105856925
32948,106766282,106766286
32949,105859033,105859030
32950,105846200,106734819
32951,106761612,106779685
32952,106315203,106314993
32953,105979024,106415662
32954,17500202,105853927
32955,105848018,105848016
32956,105859675,105859990
32957,105979512,106359123
32958,17500202,105799448
32959,31086091,106320422
32960,105594911,37548797
32961,106009303,106366227
32962,105426678,105596805
32963,105979018,106413265
32964,106360467,106713427
32965,105588501,105872541
32966,106310566,106310561
32967,105802057,75764180
32968,23477159,107203747
32969,106314181,106314062
32970,105422778,106319726
32971,106417542,106417541
32972,106393474,106856225
32973,23477159,105849400
32974,106003753,106364654
32975,105597817,105597815
32976,105788963,106314181
32977,106359119,106814909
32978,107209112,107624551
32979,106021879,106713531
32980,105979533,106390786
32981,105858047,105975729
32982,21494739,106320422
32983,105976285,106390068
32984,105788059,106314066
32985,105588431,105588420
32986,1050841,106391268
32987,51674926,106732910
32988,105590782,105590778
32989,106415657,106415656
32990,105858774,106320422
32991,105594823,105847888
32992,106323319,106323309
32993,105995296,106756614
32994,106292661,106709992
32995,105594264,112989226
32996,17500202,223196221
32997,106816407,106816403
32998,105975051,106436626
32999,105429245,105596779
33000,17500202,105853914
33001,105859516,106320422
33002,106318154,106718595
33003,106364657,106364654
33004,105421617,106748672
33005,39165300,105593684
33006,105594287,105594270
33007,105858174,105975729
33008,52793909,107624551
33009,105847569,105976778
33010,105848346,105848344
33011,105597815,105848960
33012,106764741,106764771
33013,105426643,105594262
33014,105587546,105786794
33015,106318951,106721585
33016,105420207,105587543
33017,105423550,105588442
33018,105843171,106756614
33019,106319719,106319718
33020,105848609,106302011
33021,105595870,105848346
33022,105428418,69492493
33023,105843304,106364654
33024,105592673,105592671
33025,105974179,261461040
33026,105428362,105596296
33027,105863950,106019788
33028,105426706,105590934
33029,106302508,106302521
33030,106345267,106344760
33031,105847456,261461032
33032,105784417,106300092
33033,105822891,106436626
33034,23229087,105596298
33035,105609360,105881008
33036,50510808,106012025
33037,106313330,106313316
33038,261272976,106712340
33039,105587216,105776158
33040,106359123,106359119
33041,105786767,106314544
33042,105979509,106416442
33043,105594262,105594243
33044,105979502,106391289
33045,105849829,105979515
33046,106393926,106846941
33047,106366595,106366227
33048,105785079,105785078
33049,106311971,106311965
33050,105596633,106320422
33051,106304526,106720807
33052,105858774,105858772
33053,106299311,106446312
33054,17500202,106303787
33055,105849832,105849829
33056,105848559,107208682
33057,105858784,105979312
33058,106415665,106857117
33059,17500202,105856930
33060,105788970,106311975
33061,105597646,106816819
33062,106330472,106330478
33063,52793909,106366227
33064,106310568,106722397
33065,105419960,105587543
33066,105997712,106320422
33067,106294004,106709992
33068,106416065,7292993
33069,106393478,106393474
33070,106319728,106718344
33071,106413470,106814423
33072,105995393,106311163
33073,105857383,105857379
33074,105787550,106309535
33075,105418918,105770309
33076,105856967,106851997
33077,106321019,106814423
33078,105826996,106001186
33079,105889570,107624551
33080,80520189,105594910
33081,105835589,112989226
33082,106315862,106720807
33083,106311948,106722389
33084,105610357,106043150
33085,106312654,106721585
33086,105770309,106294472
33087,60954387,85805647
33088,105857972,105980207
33089,106713535,112169131
33090,105880084,106293493
33091,105594282,105594270
33092,23477169,106301191
33093,106314555,106314544
33094,7962124,105595336
33095,105847997,105856967
33096,105590274,105590271
33097,105847863,105847862
33098,106417238,106856776
33099,106330496,106742137
33100,106388531,106803469
33101,106393045,106393044
33102,105980769,106393924
33103,105848904,68595814
33104,105979446,106415760
33105,106317581,107095395
33106,105590215,105590208
33107,105591776,105859028
33108,105587508,105786801
33109,106713535,112066529
33110,105774326,106293481
33111,105995251,106761612
33112,105596298,105827008
33113,105420224,106816819
33114,105857393,105980044
33115,110615385,106320422
33116,37263284,106300458
33117,106391960,106815186
33118,106416051,106415987
33119,106330481,106330496
33120,105845811,105845808
33121,105588463,105857510
33122,105421700,105817364
33123,105987885,107203747
33124,105858118,105979509
33125,105794582,105794579
33126,105426713,106302011
33127,106319919,106320643
33128,1052068,105594282
33129,105595867,105595864
33130,105826996,106757918
33131,106311163,106720358
33132,105596799,58091074
33133,106388155,106388151
33134,105847360,105977405
33135,105845356,105845351
33136,105823844,106344760
33137,105590271,105847366
33138,105848606,53424985
33139,23477169,106761612
33140,105801886,106506098
33141,58091074,105858001
33142,105787042,106305484
33143,105860663,106379873
33144,105786320,106314066
33145,105857510,106302011
33146,105857525,105857523
33147,105858040,105858037
33148,105847366,105847558
33149,105858961,106302011
33150,105774514,105869870
33151,105817364,106339363
33152,105464314,106735346
33153,105594283,105594270
33154,105978993,106391967
33155,1052068,107090648
33156,105978945,106415248
33157,105976796,106413466
33158,105587543,105587537
33159,105426713,105590289
33160,16811974,105975051
33161,106311927,106311921
33162,32168716,106001186
33163,106003747,106364654
33164,30836183,105592237
33165,105859509,106320422
33166,106021888,106456521
33167,105423550,106302011
33168,105975798,106366575
33169,105597658,105845356
33170,106318007,106723410
33171,100435124,106319919
33172,105612039,106320422
33173,105975030,106314182
33174,106366578,106366227
33175,105870722,106436626
33176,105592594,107189098
33177,105593662,12607017
33178,105588128,105817364
33179,105858029,105858026
33180,106305949,106724411
33181,105423585,26424364
33182,28468985,106366227
33183,105975823,33353684
33184,105785726,106310007
33185,105869870,105880084
33186,105435837,107203747
33187,105436877,106314179
33188,21494739,112989226
33189,105592577,105592573
33190,105836929,106003332
33191,106414899,106855390
33192,106313302,106720358
33193,105857357,106001186
33194,105843907,106320422
33195,105979518,106388533
33196,105859670,105859675
33197,261272976,105848018
33198,50510808,106756614
33199,106311950,106311948
33200,1052068,111350697
33201,106308231,106832866
33202,105846234,106302011
33203,105976249,106414126
33204,105848351,105848348
33205,105857415,105979462
33206,105588425,105588420
33207,105847407,106001186
33208,105774514,105774511
33209,106315209,106314993
33210,106308231,106724417
33211,105975005,106307652
33212,100435124,106703678
33213,105872541,106446349
33214,106311970,106311965
33215,106352563,106366227
33216,105827008,105857393
33217,106343046,106366227
33218,105853980,106756614
33219,87102547,107624551
33220,105592697,105857516
33221,106742188,106742192
33222,105980207,106414116
33223,105597656,105597655
33224,105592593,105858774
33225,105592562,105826991
33226,105592260,105858515
33227,105786554,106315211
33228,105425313,106320422
33229,105847380,105979312
33230,107083983,107203756
33231,106313324,106313316
33232,106359123,106402470
33233,105588438,105588420
33234,105846200,105857434
33235,105847379,105847374
33236,106313283,106722397
33237,106380409,106814876
33238,105976288,106388488
33239,17500202,105847392
33240,105786769,106310007
33241,105859028,105859023
33242,106293478,106709271
33243,106307652,106722397
33244,23477159,106748672
33245,105848005,105979312
33246,105848061,105979312
33247,105593129,105593124
33248,105425151,105592572
33249,106742137,106742188
33250,105976681,106417109
33251,105859114,105859128
33252,105856938,105856925
33253,105590228,105590218
33254,106402454,106402217
33255,106386385,106386378
33256,17500202,105848028
33257,105970310,112165914
33258,106414252,106414143
33259,105784417,108668266
33260,105858174,105979312
33261,106313327,106313316
33262,105425490,106320422
33263,32168716,105826991
33264,41927883,106364665
33265,105847255,105979312
33266,106314066,106314062
33267,106319718,106718650
33268,106304533,106304526
33269,107730071,107203756
33270,105847862,105976690
33271,106390068,106390064
33272,106343046,106343043
33273,106376532,106814904
33274,105597655,105857355
33275,105826998,106775444
33276,105993456,106756614
33277,105853154,105853145
33278,106390578,46893559
33279,106307213,106307211
33280,105428626,105590215
33281,105594296,106320422
33282,181988804,164753022
33283,182000101,171980295
33284,126611034,35617620
33285,156058477,156058497
33286,182002411,182002419
33287,155816205,155816203
33288,156202773,173664982
33289,164858710,53063584
33290,182004653,171533940
33291,156200979,164756127
33292,30341039,49365699
33293,164753016,164753010
33294,155573753,156066467
33295,155795122,156166434
33296,156029378,156328432
33297,49365699,156066467
33298,164758026,53063584
33299,52631434,68583113
33300,155583326,55650955
33301,155597102,156313815
33302,155797923,139420869
33303,45664854,123264446
33304,54092562,108292235
33305,155720738,12172125
33306,155583242,155549608
33307,156061441,156189849
33308,155732269,155732268
33309,155659199,19670253
33310,174229825,175057040
33311,155816195,155816192
33312,155733930,156166434
33313,45768270,121225693
33314,148750534,164756127
33315,28027132,76941945
33316,155587208,41847079
33317,155522533,156227730
33318,164858248,53063584
33319,121078671,151742640
33320,19670253,156328432
33321,164849578,182002459
33322,45664854,155749095
33323,155651496,155666115
33324,181995824,181995828
33325,164650348,164653024
33326,155825285,32915977
33327,155691393,155840928
33328,155742345,11193869
33329,121078569,156328432
33330,155610359,156200969
33331,155805532,155805529
33332,155593271,155593277
33333,128246621,111575373
33334,66349722,108292235
33335,181983550,164753015
33336,155818415,156209757
33337,35712479,156066467
33338,155822905,156244580
33339,102771113,7556199
33340,94407800,156307670
33341,155573753,111575373
33342,45768270,156328432
33343,156314754,156313815
33344,164690577,131552098
33345,155583796,7556199
33346,164756229,53063584
33347,24974748,45768270
33348,155815761,156140152
33349,140419612,174229825
33350,37554474,108292235
33351,156078089,164849086
33352,155811227,156166434
33353,155624613,155720885
33354,94408143,155526443
33355,94408152,155759301
33356,164688873,155816200
33357,155652210,155707564
33358,155816192,156303533
33359,164253290,18740931
33360,156061901,64852016
33361,94408157,156063345
33362,155654911,19670253
33363,45664854,156174834
33364,34763699,64852016
33365,155720760,12172125
33366,156065791,111575373
33367,155583796,155574391
33368,156104943,156328432
33369,102771113,164891981
33370,135011010,20521889
33371,155818798,20521889
33372,155759667,155759301
33373,164686469,164686466
33374,155760037,125820277
33375,40917947,156313815
33376,156061887,64852016
33377,9995263,121225693
33378,30341039,155759301
33379,15345702,156189849
33380,155815756,155815739
33381,138798125,35617620
33382,155573753,156063345
33383,156316756,94408492
33384,30341039,156063345
33385,28027132,108292235
33386,155578198,155718395
33387,155815790,108292235
33388,155573381,155573753
33389,66349722,156166434
33390,53063584,155840928
33391,155622858,155622861
33392,155573986,156066467
33393,155621632,155621630
33394,181985259,164753018
33395,156065491,35617620
33396,155624613,35617620
33397,156043138,108353956
33398,58661827,19670253
33399,155737641,156166434
33400,155666122,156309777
33401,155816199,20521889
33402,155690140,156066467
33403,94408157,19670253
33404,155771442,108292235
33405,155825502,155825285
33406,155841637,11193869
33407,135011015,155647173
33408,155812860,108292235
33409,155694958,19670253
33410,156140152,156328432
33411,155651533,156063345
33412,169360877,181988914
33413,156116311,156328432
33414,156068000,156066467
33415,178061037,180939319
33416,155669824,53063584
33417,5582638,156316756
33418,135973640,155526443
33419,155586758,7556199
33420,156061891,64852016
33421,156038802,121225693
33422,80385909,111575373
33423,62388992,181973011
33424,155838757,11193869
33425,62023289,20521889
33426,69976194,155759301
33427,155738598,11193869
33428,155822523,156150996
33429,45664854,155703469
33430,164754558,155759667
33431,164653786,148252407
33432,155666122,156066467
33433,155821981,35617620
33434,155522138,19670253
33435,181980445,181988315
33436,94407937,156066467
33437,135011010,135973640
33438,155720803,12172125
33439,156192686,179994406
33440,164756212,53063584
33441,155664047,155759667
33442,156132178,121225693
33443,155655673,155759301
33444,155612291,64852016
33445,156132178,156213093
33446,156080080,156172447
33447,156080655,156328432
33448,155613680,76941945
33449,178061036,164858717
33450,14553162,155670116
33451,156168420,156168424
33452,125820268,155825285
33453,156213143,173664982
33454,155690172,156063345
33455,156080655,156172447
33456,155780427,163181801
33457,156313815,94408492
33458,155841569,155840928
33459,156062609,64852016
33460,155559568,78835248
33461,164849083,164659365
33462,156055015,156328432
33463,155826522,155825285
33464,101122466,156063345
33465,156191963,156191968
33466,155612291,12172125
33467,155829808,155829806
33468,24492393,35617620
33469,156076675,111575373
33470,156074235,20521889
33471,28027132,156227730
33472,155807238,156166434
33473,164839927,156047577
33474,182001839,164753022
33475,155573361,111575373
33476,155816199,155816197
33477,155669815,19670253
33478,111575373,156313815
33479,155623923,155623945
33480,155578200,101028778
33481,155669504,19670253
33482,156112934,121225693
33483,155783466,11193869
33484,164695065,53063584
33485,181988914,164653786
33486,155694465,156313815
33487,156157692,29410189
33488,156061441,156316756
33489,164687325,155829843
33490,164756218,164756127
33491,28027132,156225072
33492,155573986,12172125
33493,182000458,164753018
33494,155841585,155840928
33495,155829839,115642542
33496,56567194,155844331
33497,181981518,180939319
33498,94407800,53063584
33499,155647805,156313815
33500,156202786,53063584
33501,155753781,76941945
33502,155733087,11193869
33503,181982568,182004205
33504,155654504,19670253
33505,155816200,155816197
33506,155839776,11193869
33507,121078260,156006577
33508,180297331,181980438
33509,165400002,164754320
33510,148252407,182001085
33511,156063345,156313815
33512,156116440,156189849
33513,155578507,156313815
33514,121078260,156313815
33515,155720747,12172125
33516,155813476,108292235
33517,128246621,156066467
33518,68583113,155825285
33519,155582943,55650955
33520,164849067,156074235
33521,155841579,155840928
33522,164958702,155574391
33523,160357717,155647158
33524,155718398,155718395
33525,155720758,12172125
33526,94408143,64852016
33527,155760010,155759301
33528,155712049,156313815
33529,155538999,156313815
33530,45664854,156142375
33531,155803971,11193869
33532,80908580,155549608
33533,28027132,156313815
33534,164714577,164714573
33535,164756236,164756127
33536,126802668,156006577
33537,156209749,173664982
33538,155585216,111575373
33539,94407937,64852016
33540,7556199,111575373
33541,10501149,53063584
33542,80908580,156227730
33543,155662417,19670253
33544,155666122,155666115
33545,155813445,156209245
33546,182000469,164753018
33547,45664854,163173241
33548,164757821,156421113
33549,155677035,155840928
33550,181995828,164755142
33551,155671785,155671780
33552,94407800,156200358
33553,182002409,182002411
33554,155720792,12172125
33555,156213728,173664982
33556,155661549,19670253
33557,155590708,126623902
33558,155672469,19670253
33559,155582549,33678975
33560,94407937,20521889
33561,94408152,12172125
33562,12299920,121078673
33563,135011010,64852016
33564,155813492,156315105
33565,121078673,55650955
33566,33454081,156189849
33567,156142358,121225693
33568,164753015,164753010
33569,81789779,111575373
33570,128246621,21961961
33571,121090421,155570492
33572,155815790,156213135
33573,155586224,7556199
33574,101028778,156288061
33575,155720751,12172125
33576,155586203,7556199
33577,156112934,156328432
33578,181971723,171566060
33579,170455058,181978358
33580,164756216,164756127
33581,12897892,156328432
33582,44496706,53063584
33583,155720780,12172125
33584,180015515,163403633
33585,5582638,155601022
33586,35712479,155601022
33587,155610359,121078671
33588,155644840,76941945
33589,155551688,156063345
33590,8930897,41847079
33591,164758016,156421113
33592,164753456,164753191
33593,155589863,155593271
33594,45664854,125428309
33595,156126129,156126488
33596,94408143,155612291
33597,155561664,78835248
33598,155812856,11193869
33599,156065791,35617620
33600,156104943,121225693
33601,155720741,12172125
33602,125820279,76941945
33603,155821979,25820894
33604,164756195,164756127
33605,164753015,155574391
33606,155709876,156227730
33607,48838141,181978358
33608,164858248,164753018
33609,68583113,35617620
33610,155655694,64852016
33611,155578207,12172125
33612,164757818,156421113
33613,160105308,53063584
33614,164758029,156421113
33615,155822532,124653602
33616,155846718,156189849
33617,121078673,155582943
33618,29410189,156330701
33619,155586773,162500985
33620,156068607,156066467
33621,156017377,156328432
33622,155787285,76941945
33623,79559309,121078569
33624,155697070,20521889
33625,155586210,7556199
33626,156421113,155759667
33627,155720763,12172125
33628,155837816,11193869
33629,164672681,164756190
33630,155733002,156166434
33631,15984816,181190171
33632,155813493,155813492
33633,66349722,156224818
33634,156055015,156055502
33635,155648144,156063345
33636,164756189,164756127
33637,155583708,55650955
33638,94408156,76941945
33639,52631434,20521889
33640,155743373,11193869
33641,155637545,35617620
33642,155846439,156227730
33643,137055550,155759301
33644,164849083,156074235
33645,151742640,156074235
33646,111575373,121225693
33647,164756190,164756127
33648,155768281,108292235
33649,155666630,20521889
33650,156316761,155574391
33651,155721440,156316756
33652,181978351,163047206
33653,156058484,156328432
33654,155694944,111575373
33655,155573986,64852016
33656,155587790,64852016
33657,155562331,78835248
33658,94407939,20521889
33659,67711755,7556199
33660,155573753,81789779
33661,155583240,55650955
33662,156421150,173567448
33663,40917947,155576355
33664,181980967,181981518
33665,156006577,156160849
33666,32454472,35617620
33667,155694755,156066467
33668,155821405,156307254
33669,155699346,156160849
33670,164755142,155664047
33671,131552811,156227730
33672,155597293,19670253
33673,155610359,156074235
33674,94407800,155550968
33675,156168424,156192686
33676,164756194,164756127
33677,181995843,164858717
33678,34758937,156189849
33679,94408153,111575373
33680,181327301,181971723
33681,94408152,156189849
33682,164653024,164757545
33683,20521889,156313815
33684,14553162,155825285
33685,155666122,64852016
33686,50257327,164753022
33687,156082918,156313815
33688,34763699,108292235
33689,181999820,171980295
33690,157252863,157296708
33691,155720775,12172125
33692,156012877,156328432
33693,155617030,156313815
33694,102771113,155825285
33695,155575982,40917947
33696,155624606,155624613
33697,155687112,111575373
33698,155583242,168666127
33699,102771113,155574391
33700,94407937,155840928
33701,84828471,182002459
33702,155839784,11193869
33703,156056739,156160565
33704,155816200,35617620
33705,181978012,164753022
33706,155720885,156126106
33707,108224316,156284724
33708,156077583,121225693
33709,155582943,94407937
33710,94407800,156213093
33711,94408153,112875791
33712,40917947,19670253
33713,6763282,156313815
33714,155583308,55650955
33715,155666122,94407939
33716,181605844,164753185
33717,155655884,155655878
33718,155694755,156309777
33719,101122466,108292235
33720,156145708,121225693
33721,112875791,35617620
33722,5582638,155527878
33723,155694755,20521889
33724,164756127,155759667
33725,24492393,76941945
33726,155666717,19670253
33727,155659777,19670253
33728,79559309,156328432
33729,155816205,35617620
33730,156191973,181202361
33731,155720745,12172125
33732,155755021,108292235
33733,155846111,76941945
33734,155813484,108292235
33735,155687119,20521889
33736,155597293,155597300
33737,157226362,164946541
33738,156160565,157200932
33739,19670253,156189849
33740,112875791,20521889
33741,155586203,156289343
33742,181986652,164753022
33743,156202786,125820268
33744,155818798,155818415
33745,181983870,164753018
33746,52631434,12172125
33747,156191968,156191973
33748,155655694,156227730
33749,155800513,156307674
33750,155582930,55650955
33751,155526486,155526443
33752,35776348,156316756
33753,155716860,78835248
33754,155660445,19670253
33755,155583240,164949646
33756,155658137,64852016
33757,164858029,53063584
33758,155829843,155829839
33759,155720764,12172125
33760,155588324,164753022
33761,155624287,155721093
33762,125820277,156200969
33763,155528008,111575373
33764,155538164,156166434
33765,155671785,182004205
33766,155573986,155573753
33767,156066467,156328432
33768,164753185,164753010
33769,156006577,156189849
33770,164756207,164756127
33771,155720744,12172125
33772,155578200,64852016
33773,164849570,164753185
33774,181977175,182002742
33775,155720749,12172125
33776,156416966,164753191
33777,155583242,55650955
33778,45664854,155720804
33779,162896859,53063584
33780,155720794,12172125
33781,127585200,125820277
33782,12299920,155840928
33783,182001085,182001086
33784,135102681,156063345
33785,155533543,76941945
33786,156140152,156313815
33787,155622859,155622858
33788,156065791,156066467
33789,181985624,182004205
33790,164862487,175889036
33791,80908580,12299920
33792,155667139,108292235
33793,156126511,156126515
33794,30341039,20521889
33795,34763699,20521889
33796,155809660,108292235
33797,173567448,165400002
33798,106168352,11193869
33799,181988893,169360875
33800,156145203,156328432
33801,155666122,20521889
33802,164858033,53063584
33803,164758026,156421113
33804,127585200,55650955
33805,156317549,156316756
33806,121078569,156104943
33807,164857971,53063584
33808,155733002,156189849
33809,164756224,164756127
33810,155787653,156166434
33811,135973640,12172125
33812,156126488,156126494
33813,155666122,156316756
33814,162258255,117341490
33815,155588044,156080080
33816,101028778,157195066
33817,164756234,164756127
33818,155793644,156006577
33819,168235520,164753018
33820,164649961,155601022
33821,155788829,108292235
33822,155597102,155597293
33823,164756237,164756127
33824,164758031,156421113
33825,49107501,111575373
33826,156098289,62049573
33827,35712479,156172447
33828,155733930,11193869
33829,155532990,156017039
33830,156281968,155709783
33831,12172125,11193869
